Std Sec#,Section,Occurring LLT,Occurrences,PT,Section Code,LLT Code,PT Code,SPL Set ID,SPL Eff Date,SPL Ver,Trade Name,Generic/Proper Names,Product Names,Product Generic Names,Product NDCs,FDALabel URL,DailyMed URL
6.0,ADVERSE REACTIONS SECTION,Migraine,1,Migraine,34084-4,10027599,10027599,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Muscular weakness,1,Muscular weakness,34084-4,10028372,10028372,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Myalgia,1,Myalgia,34084-4,10028411,10028411,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Myelitis,1,Myelitis,34084-4,10028524,10028524,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Nausea,1,Nausea,34084-4,10028813,10028813,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Nervous,3,Nervousness,34084-4,10029197,10029216,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Neuritis,1,Neuritis,34084-4,10029240,10029240,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Neuropathy,1,Neuropathy peripheral,34084-4,10029328,10029331,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Optic neuritis,1,Optic neuritis,34084-4,10030942,10030942,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Pain,1,Pain,34084-4,10033371,10033371,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Pain injection site,1,Injection site pain,34084-4,10033453,10022086,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Palpitations,1,Palpitations,34084-4,10033557,10033557,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Paralysis,1,Paralysis,34084-4,10033799,10033799,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Paresis,1,Paresis,34084-4,10033985,10033985,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Paresthesia,1,Paraesthesia,34084-4,10033987,10033775,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Petechiae,1,Petechiae,34084-4,10034754,10034754,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Pruritus,1,Pruritus,34084-4,10037087,10037087,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Purpura,1,Purpura,34084-4,10037549,10037549,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Rash,1,Rash,34084-4,10037844,10037844,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Seizures,1,Seizure,34084-4,10039910,10039906,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Serum sickness,1,Serum sickness,34084-4,10040400,10040400,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Somnolence,1,Somnolence,34084-4,10041349,10041349,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Stevens Johnson syndrome,1,Stevens-Johnson syndrome,34084-4,10042030,10042033,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Stevens-Johnson syndrome,1,Stevens-Johnson syndrome,34084-4,10042033,10042033,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Stiffness,1,Musculoskeletal stiffness,34084-4,10042045,10052904,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Sweating,1,Hyperhidrosis,34084-4,10042661,10020642,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Syncope,1,Syncope,34084-4,10042772,10042772,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Tachycardia,1,Tachycardia,34084-4,10043071,10043071,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Thrombocytopenia,1,Thrombocytopenia,34084-4,10043554,10043554,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Tingling,1,Paraesthesia,34084-4,10043876,10033775,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Tinnitus,1,Tinnitus,34084-4,10043882,10043882,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Urticaria,2,Urticaria,34084-4,10046735,10046735,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Vasculitis,1,Vasculitis,34084-4,10047115,10047115,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Vertigo,1,Vertigo,34084-4,10047340,10047340,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Visual disturbances,1,Visual impairment,34084-4,10047545,10047571,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Vomiting,1,Vomiting,34084-4,10047700,10047700,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Weakness,1,Asthenia,34084-4,10047862,10003549,2ec65f7e-4aa2-4b41-b578-885ea59d6e9d,20241127,33,ENGERIX-B,HEPATITIS B VACCINE (RECOMBINANT),ENGERIX-B|ENGERIX-B,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),58160-820|58160-821,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/2ec65f7e-4aa2-4b41-b578-885ea59d6e9d/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=2ec65f7e-4aa2-4b41-b578-885ea59d6e9d
6.0,ADVERSE REACTIONS SECTION,Agitation,1,Agitation,34084-4,10001497,10001497,b5bd99e4-569d-48d5-ba75-16e69f8c409a,20241031,32,RECOMBIVAX HB,HEPATITIS B VACCINE (RECOMBINANT),RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),0006-4981|0006-4093|0006-4995|0006-4094|0006-4992,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b5bd99e4-569d-48d5-ba75-16e69f8c409a/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b5bd99e4-569d-48d5-ba75-16e69f8c409a
6.0,ADVERSE REACTIONS SECTION,Alopecia,1,Alopecia,34084-4,10001760,10001760,b5bd99e4-569d-48d5-ba75-16e69f8c409a,20241031,32,RECOMBIVAX HB,HEPATITIS B VACCINE (RECOMBINANT),RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),0006-4981|0006-4093|0006-4995|0006-4094|0006-4992,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b5bd99e4-569d-48d5-ba75-16e69f8c409a/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b5bd99e4-569d-48d5-ba75-16e69f8c409a
6.0,ADVERSE REACTIONS SECTION,Angioedema,1,Angioedema,34084-4,10002424,10002424,b5bd99e4-569d-48d5-ba75-16e69f8c409a,20241031,32,RECOMBIVAX HB,HEPATITIS B VACCINE (RECOMBINANT),RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),0006-4981|0006-4093|0006-4995|0006-4094|0006-4992,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b5bd99e4-569d-48d5-ba75-16e69f8c409a/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b5bd99e4-569d-48d5-ba75-16e69f8c409a
6.0,ADVERSE REACTIONS SECTION,Arthralgia,2,Arthralgia,34084-4,10003239,10003239,b5bd99e4-569d-48d5-ba75-16e69f8c409a,20241031,32,RECOMBIVAX HB,HEPATITIS B VACCINE (RECOMBINANT),RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),0006-4981|0006-4093|0006-4995|0006-4094|0006-4992,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b5bd99e4-569d-48d5-ba75-16e69f8c409a/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b5bd99e4-569d-48d5-ba75-16e69f8c409a
6.0,ADVERSE REACTIONS SECTION,Arthritis,2,Arthritis,34084-4,10003246,10003246,b5bd99e4-569d-48d5-ba75-16e69f8c409a,20241031,32,RECOMBIVAX HB,HEPATITIS B VACCINE (RECOMBINANT),RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB|RECOMBIVAX HB,Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant)|Hepatitis B Vaccine (Recombinant),0006-4981|0006-4093|0006-4995|0006-4094|0006-4992,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/b5bd99e4-569d-48d5-ba75-16e69f8c409a/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b5bd99e4-569d-48d5-ba75-16e69f8c409a
